system,algorithm,repeat,run_seed,budget,sampled_index,sampled_performance,best_found,normalised_gap,optimum,worst
7z,random_search,9,20260433,10,37638,46879.2,10701.2,0.015473685362371316,4196.4,424574.6
7z,random_search,9,20260433,11,58446,9183.4,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,12,299,13349.4,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,13,32423,37940.0,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,14,12752,113999.2,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,15,29660,10815.4,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,16,63202,47763.4,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,17,12674,103881.4,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,18,63410,300520.0,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,19,30754,50108.6,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,20,59964,301320.4,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,21,9776,11938.6,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,22,34311,49312.8,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,23,54168,35653.4,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,24,18049,17722.8,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,25,17460,12793.6,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,26,67377,47672.4,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,27,28713,12111.6,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,28,9128,88968.0,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,29,24448,11861.2,9183.4,0.01186312706034709,4196.4,424574.6
7z,random_search,9,20260433,30,20830,4771.0,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,31,45904,48256.6,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,32,52949,124834.4,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,33,60299,9163.6,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,34,64329,299914.2,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,35,67007,9189.4,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,36,18353,12023.0,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,37,7537,101288.6,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,38,22474,6115.6,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,39,2680,17778.2,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,40,60306,9246.4,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,41,3723,15292.2,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,42,36700,38130.6,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,43,5625,85114.4,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,44,14810,4859.6,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,45,24588,91501.0,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,46,44443,41104.8,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,47,41929,158150.6,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,48,8641,17917.0,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,49,19743,17600.6,4771.0,0.00136686440923911,4196.4,424574.6
7z,random_search,9,20260433,50,43492,58475.6,4771.0,0.00136686440923911,4196.4,424574.6
7z,rf_smbo,9,20260433,1,63079,47306.6,47306.6,0.10255098860978043,4196.4,424574.6
7z,rf_smbo,9,20260433,2,57808,9108.2,9108.2,0.01168424052436592,4196.4,424574.6
7z,rf_smbo,9,20260433,3,65385,9144.8,9108.2,0.01168424052436592,4196.4,424574.6
7z,rf_smbo,9,20260433,4,47918,416786.6,9108.2,0.01168424052436592,4196.4,424574.6
7z,rf_smbo,9,20260433,5,20998,4401.4,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,6,56563,301120.2,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,7,59388,9259.6,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,8,59529,9136.6,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,9,59271,9175.4,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,10,59353,9089.0,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,11,58420,9176.6,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,12,22239,101464.6,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,13,58409,9185.0,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,14,59524,9159.6,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,15,61104,9116.0,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,16,53518,14069.0,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,17,60129,9143.4,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,18,61005,9222.0,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,19,48915,10146.4,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,20,58529,9238.8,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,21,59411,9193.4,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,22,58532,9213.0,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,23,49127,9250.8,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,24,58379,9180.2,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,25,63696,9174.0,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,26,63600,9159.0,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,27,61315,9179.6,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,28,58519,9158.8,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,29,49027,11888.4,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,30,59912,122113.4,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,31,42434,12853.4,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,32,63755,9160.4,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,33,58660,9200.6,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,34,58772,9135.6,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,35,58651,9185.4,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,36,59363,9112.0,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,37,59259,9113.2,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,38,58618,9155.2,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,39,57034,9163.2,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,40,58564,9223.2,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,41,59495,9076.2,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,42,58759,9194.8,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,43,60458,9161.4,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,44,66467,9147.8,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,45,63898,9155.8,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,46,58455,9146.2,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,47,11560,11762.2,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,48,68413,121353.2,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,49,58765,9160.4,4401.4,0.00048765611537420357,4196.4,424574.6
7z,rf_smbo,9,20260433,50,59718,47690.6,4401.4,0.00048765611537420357,4196.4,424574.6
7z,random_search,10,20260434,1,51966,20687.8,20687.8,0.039229912493083614,4196.4,424574.6
7z,random_search,10,20260434,2,41876,38793.2,20687.8,0.039229912493083614,4196.4,424574.6
7z,random_search,10,20260434,3,35588,12203.0,12203.0,0.019046182699293163,4196.4,424574.6
7z,random_search,10,20260434,4,12708,103384.6,12203.0,0.019046182699293163,4196.4,424574.6
7z,random_search,10,20260434,5,30151,15886.0,12203.0,0.019046182699293163,4196.4,424574.6
7z,random_search,10,20260434,6,8564,101869.0,12203.0,0.019046182699293163,4196.4,424574.6
7z,random_search,10,20260434,7,15612,17636.8,12203.0,0.019046182699293163,4196.4,424574.6
7z,random_search,10,20260434,8,4640,11870.2,11870.2,0.018254514625163726,4196.4,424574.6
7z,random_search,10,20260434,9,42297,9119.4,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,10,9463,17708.2,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,11,9261,101583.6,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,12,45263,125256.2,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,13,57034,9163.2,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,14,54019,111879.8,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,15,185,17725.8,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,16,58450,9141.0,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,17,23018,101273.6,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,18,66143,9204.2,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,19,23132,101799.6,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,20,9985,89726.2,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,21,28426,12172.0,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,22,13474,114115.2,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,23,8570,99705.2,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,24,61542,121378.6,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,25,3499,17707.6,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,26,12650,131504.8,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,27,20369,103586.0,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,28,62017,9354.6,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,29,19767,17857.8,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,30,39790,12432.0,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,31,37419,10686.8,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,32,28825,10743.0,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,33,41476,20201.0,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,34,20157,11924.4,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,35,6239,17680.2,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,36,61292,9299.0,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,37,56955,9182.2,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,38,40309,48825.8,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,39,47318,35702.0,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,40,2113,12357.4,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,41,5635,87211.0,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,42,15544,17672.4,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,43,51806,13780.2,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,44,17923,96270.8,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,45,4567,17770.2,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,46,52391,35932.4,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,47,40391,12246.4,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,48,12728,125687.0,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,49,29272,12486.8,9119.4,0.011710883199937582,4196.4,424574.6
7z,random_search,10,20260434,50,13444,125352.6,9119.4,0.011710883199937582,4196.4,424574.6
7z,rf_smbo,10,20260434,1,28714,12159.0,12159.0,0.018941515045261627,4196.4,424574.6
7z,rf_smbo,10,20260434,2,5450,13261.0,12159.0,0.018941515045261627,4196.4,424574.6
7z,rf_smbo,10,20260434,3,14343,86064.6,12159.0,0.018941515045261627,4196.4,424574.6
7z,rf_smbo,10,20260434,4,46925,124640.4,12159.0,0.018941515045261627,4196.4,424574.6
7z,rf_smbo,10,20260434,5,64965,121342.2,12159.0,0.018941515045261627,4196.4,424574.6
7z,rf_smbo,10,20260434,6,58154,121074.4,12159.0,0.018941515045261627,4196.4,424574.6
7z,rf_smbo,10,20260434,7,960,17729.2,12159.0,0.018941515045261627,4196.4,424574.6
7z,rf_smbo,10,20260434,8,2852,17826.6,12159.0,0.018941515045261627,4196.4,424574.6
7z,rf_smbo,10,20260434,9,12410,12021.4,12021.4,0.018614190745381187,4196.4,424574.6
7z,rf_smbo,10,20260434,10,26151,11933.2,11933.2,0.018404379675254334,4196.4,424574.6
7z,rf_smbo,10,20260434,11,19298,4578.8,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,12,52034,20138.0,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,13,26943,11931.0,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,14,25275,11852.2,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,15,25239,11900.0,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,16,25229,11927.6,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,17,27023,11867.4,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,18,27166,91112.6,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,19,63058,9336.8,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,20,64664,9155.6,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,21,62959,9167.2,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,22,52765,43648.2,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,23,63057,9202.2,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,24,63056,9118.2,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,25,45892,39501.2,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,26,68204,9154.4,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,27,62914,9161.0,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,28,62947,9267.4,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,29,62198,9178.6,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,30,37316,12071.0,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,31,67225,9107.8,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,32,57908,9098.0,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,33,57050,9151.4,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,34,56051,9189.8,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,35,68215,47291.0,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,36,57513,9172.0,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,37,56060,9116.8,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,38,57910,9141.4,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,39,56052,9190.8,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,40,55928,9203.8,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,41,55887,9225.2,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,42,57911,9201.2,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,43,56140,9157.2,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,44,57492,9087.6,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,45,67038,9159.8,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,46,67193,9191.4,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,47,57515,9118.4,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,48,66939,9123.6,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,49,67071,9147.6,4578.8,0.0009096570659468084,4196.4,424574.6
7z,rf_smbo,10,20260434,50,57636,9137.4,4578.8,0.0009096570659468084,4196.4,424574.6
7z,random_search,11,20260435,1,25263,11913.8,11913.8,0.0183582307550677,4196.4,424574.6
7z,random_search,11,20260435,2,28734,12262.6,11913.8,0.0183582307550677,4196.4,424574.6
7z,random_search,11,20260435,3,54403,43490.4,11913.8,0.0183582307550677,4196.4,424574.6
7z,random_search,11,20260435,4,51816,13285.4,11913.8,0.0183582307550677,4196.4,424574.6
7z,random_search,11,20260435,5,29720,10626.6,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,6,58276,300736.6,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,7,4353,17764.6,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,8,2864,15207.8,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,9,67643,298058.8,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,10,33659,12170.6,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,11,12789,103636.4,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,12,1612,85822.2,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,13,32145,12272.4,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,14,7587,83638.4,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,15,65655,47497.2,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,16,68468,121726.0,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,17,58298,301374.8,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,18,45541,35786.4,10626.6,0.015296226112581484,4196.4,424574.6
7z,random_search,11,20260435,19,41215,9402.8,9402.8,0.01238503804431343,4196.4,424574.6
7z,random_search,11,20260435,20,11722,91074.6,9402.8,0.01238503804431343,4196.4,424574.6
7z,random_search,11,20260435,21,63989,47607.8,9402.8,0.01238503804431343,4196.4,424574.6
7z,random_search,11,20260435,22,61382,47396.4,9402.8,0.01238503804431343,4196.4,424574.6
7z,random_search,11,20260435,23,3721,15316.6,9402.8,0.01238503804431343,4196.4,424574.6
7z,random_search,11,20260435,24,17339,5200.8,5200.8,0.002389277084301709,4196.4,424574.6
7z,random_search,11,20260435,25,22733,4401.2,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,26,65430,9136.6,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,27,59124,303133.2,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,28,21731,4738.8,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,29,26768,17716.2,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,30,56063,9107.6,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,31,11244,17740.6,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,32,30863,48771.6,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,33,22045,81271.0,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,34,66144,9182.0,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,35,58248,301874.2,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,36,2304,117412.2,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,37,56215,47385.0,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,38,11293,17705.8,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,39,14681,4762.6,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,40,53580,12702.6,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,41,49168,8898.4,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,42,9490,17680.2,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,43,39993,10620.4,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,44,65721,47883.2,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,45,55593,122109.6,4401.2,0.0004871803533104243,4196.4,424574.6
7z,random_search,11,20260435,46,6004,100675.2,4401.2,0.0004871803533104243,4196.4,424574.6
